GMID,story_1_SDR_rotD50,story_1_PFA_rotD50,story_2_SDR_rotD50,story_2_PFA_rotD50,SaT1,PGA,PGV,Sa_avg,CAV,SI,ASI,DSI,DS_5to75,DS_5to95
GM200_RSN979,0.0005579965116768229,0.16351504038918524,0.0002494013667529902,0.22410110409939304,217.46015205851612,63.38009499377837,6.286284805754098,130.45644489464595,314.9594500669337,24.281045366731902,86.21410097159169,15.264831162668653,10.47,18.82
GM201_RSN980,0.000494494688815411,0.1306512664298895,0.00023611743394094778,0.190253657804558,149.23756588699118,57.48721940831488,7.245941506807785,118.24024322212422,279.3846416355792,22.961579239512275,71.40622351034403,11.291078389547064,10.82,27.94
GM202_RSN981,0.0005582089752106136,0.1904592695050484,0.00025236928929318523,0.25453245368861444,295.55895248444176,93.57586650703686,9.225042521672547,175.97904420083748,385.5479851321911,37.99928173310657,95.03831888583368,17.235291641028162,9.74,19.340000000000003
GM203_RSN984,0.0010491521082922595,0.3122922163884283,0.00037859167645638706,0.35296633404029376,429.3540562892245,117.42152836039962,14.384187136707968,257.3301065448404,462.8960105560799,44.92082112651838,155.58804096371404,16.12341317984701,7.080000000000001,17.84
GM204_RSN985,0.0017179453862347595,0.41436567682780456,0.0005259509388013234,0.4639275286002965,629.0225160321883,129.26740339521533,15.725143545745796,307.9229722568864,649.7774244803418,72.47255305097858,191.1999751754223,41.53810393203815,7.98,16.92
GM205_RSN987,0.002982714043853777,0.5831067209277022,0.0008268079540274649,0.68482374180207,1114.243212226625,225.1107679361962,23.59260934784664,479.6667834228437,679.2732943330071,86.44325913948316,280.17113518729053,38.88142244496052,5.96,12.48
GM206_RSN988,0.0018467815286180565,0.3992943455043448,0.0005667360292726496,0.47548952140127776,501.7432313480484,167.78808998082144,20.72607831087084,419.6315649429543,715.9748885392053,102.95127291837512,212.92225754676767,42.959854473268194,7.52,13.6
GM207_RSN993,0.0014065796928034234,0.3782040122448971,0.0004996618322759955,0.42255527014824157,496.9650858353232,186.73528337488847,18.845213211927742,376.5506306322455,527.5088824838864,61.37574716173875,189.0575129238061,20.61692579623381,5.489999999999999,11.619999999999996
GM208_RSN995,0.0019602190420366025,0.5162161944273753,0.0006230582541387481,0.6273908464313389,793.6954468007397,295.78122749017973,23.788616162181096,551.6002696868244,964.6222327036656,93.86112246977582,282.4476478237509,25.44144278744776,5.820000000000001,11.04
GM209_RSN996,0.002009182655915911,0.4804021601093221,0.0005957257989686047,0.5580934176782673,491.7262560922563,199.25075091258773,22.59707371958942,430.3636932471738,606.3695370116171,73.11233114703333,201.3077481085236,17.60692003066292,5.710000000000001,10.35
GM210_RSN1000,0.0006764089301017451,0.20989558358120225,0.000284794084508677,0.2561286343643858,308.2621959192042,135.48473158511104,9.789458786907655,227.08303358062432,380.0211094991288,50.51584205428922,108.13393916123746,25.855890403864997,7.42,15.32
GM211_RSN1003,0.0037607560753930946,0.6353472974612999,0.0009145595959854372,0.7221829771969581,1327.731031404667,325.3513418979561,30.89314957788093,714.5838723280376,747.4756357840898,111.8788834770982,397.8690524404541,28.330355490253737,5.220000000000001,8.85
GM212_RSN1007,0.0035407952030161185,0.5926787430436479,0.0009320541782430959,0.6835025848096866,707.923006737718,208.75185398725,10.359977205175507,425.50819125922726,550.6727286710612,56.99538209782465,335.8177382420215,16.733272817105927,6.470000000000002,12.53
GM213_RSN1008,0.0008184624724655353,0.2153471821616471,0.0003134285433901347,0.24796677483269797,303.71645845029235,123.86396670885262,11.485501491242406,224.8204831398426,446.6995242954981,54.39087388096506,115.53175493611543,28.06406426377542,9.0,18.33
GM214_RSN1015,0.0005640688555050516,0.15773259380351587,0.00026063944042997885,0.23121840171216504,173.61682896591714,50.752758063117966,6.23070201491317,124.35833464762769,354.78261760593773,30.75243514029477,71.55602416159365,15.950517742534837,13.7,25.880000000000003
GM215_RSN1024,0.001256535894348933,0.3419675581100989,0.0004293956231917601,0.37625157283248223,403.2837950140918,91.34605349987044,10.121221291721868,226.1243421123141,517.1347176553444,45.71874891331507,136.24394106942327,18.60871916460102,11.279999999999998,21.76
GM216_RSN1026,0.0005066046485731133,0.19542415860653942,0.00023615072109590092,0.2644738434765056,265.3370034339836,102.58371822398858,11.31555982331708,182.57621242310933,436.1716337652291,45.38052043074106,94.9328473019748,21.46322475250108,14.0,22.88
GM217_RSN1032,0.001361484042617343,0.3584508889502709,0.00046231871484240416,0.4442227159605509,410.1996493972652,102.17695477717548,10.41371853933562,248.11423421653183,328.4599485169977,40.87866633759716,144.2279526289443,10.983568546342582,5.140000000000001,11.500000000000002
GM218_RSN1035,0.0011005592766978947,0.29372205340242213,0.00038002250184638773,0.327530900757353,297.1239564587894,94.29290326070569,10.736452228056548,266.4006860974216,331.1973641818265,44.970739718800246,133.17090155691227,24.394352945163607,8.26,18.92
GM219_RSN1038,0.0015795898192307325,0.3778873568001059,0.0005015542714425225,0.43374715524546803,333.1097713633217,90.06292815281873,7.055664613235951,225.03098710779335,313.14067035171445,33.66753315599833,155.95183852662296,13.922939976959391,7.520000000000001,12.760000000000002
GM220_RSN1039,0.002419167851042017,0.43236157239524153,0.0007027164249927847,0.5084626250716993,452.0419912635016,227.64233374172736,20.82610568732685,372.28273527659024,761.1131743035502,80.82797488533308,221.0453002946544,29.341839917511944,7.56,14.94
GM221_RSN1042,0.002767253968630616,0.5768486361284784,0.0007566069197856133,0.6462340351925187,805.6892338020757,202.54533731069347,37.96339827782935,435.50902091709696,769.7829872941869,113.97181764566744,268.0149374978147,67.6883768477656,6.829999999999999,15.89
GM222_RSN1043,0.00026528025546391837,0.08827608393972278,0.0001253362789596325,0.11300025768422012,103.196025970855,52.95460802019196,9.563055013820668,111.55846253823808,294.96843106790004,46.85528965693829,46.80643801942541,34.174810394666785,12.3,25.4
GM223_RSN1044,0.011974701770082391,1.1981470139817443,0.0022650532267024783,1.281345507309124,1133.204493674665,516.1901797594312,75.84845560847084,1294.98086648179,1361.794889142605,294.65354816091843,624.0136783684752,126.04053428121736,2.64,5.499999999999999
GM224_RSN1045,0.0029263283756904876,0.49474008391080965,0.0007458292485770311,0.5187379021650391,526.9938215303604,253.086650859447,52.18356220225383,635.8034725182624,588.6270717914236,282.5098088243236,247.42871052723515,184.9164142758462,2.08,8.850000000000001
GM225_RSN1046,0.000426984365011931,0.10153679212138746,0.00020395505121155704,0.1501545453470696,117.18986761274245,44.37641445530362,5.038565368380831,94.50901074563616,249.0904698837566,23.00340381681216,56.50798910536647,12.65981605916411,12.52,20.98
GM226_RSN1048,0.004439318663645879,0.659564888611639,0.00107925855187271,0.8042373549753574,882.072311020712,327.45475527215007,49.588173925821,837.3585742675822,1449.586875790634,217.61770587857325,431.1039949542889,98.03211293974309,5.24,11.46
GM227_RSN1049,0.0035699990668089125,0.5722912007554999,0.0009832105874413844,0.7037331670479843,773.9281459922794,176.57268624109244,14.102521126813247,441.4863843689246,577.3699693510932,67.63041850494133,329.3745329931908,26.669160418294467,5.93,9.79
GM228_RSN1056,0.00031406652116737065,0.10630156865092902,0.00016592117353070787,0.15354166735243877,128.4198381943009,50.13929149647947,4.888866717720215,94.65322029390386,231.5533923958313,19.70476748158053,48.515934055160905,10.271917858242691,9.2,22.31
GM229_RSN1057,0.0005481709708836972,0.19201876538019524,0.0002354191443922847,0.2312274411561284,171.7290707090874,59.19785052245007,17.017194444897026,216.40209862357696,471.8278829608916,63.40806499302823,88.95560404669068,42.188193689286,14.0,28.550000000000004
GM230_RSN1059,0.0004741192523143776,0.1340422042428721,0.00022152671393593063,0.171443976788546,207.7421103797797,70.78285975867021,6.95593513589477,173.67132248558798,355.4022808462248,38.64009441161424,98.18701618929305,16.075403008760805,10.48,24.04
GM231_RSN1063,0.019643235546246657,1.0568542138801535,0.0017968118157067068,1.1078410520057,1309.2694777402312,399.9084938189077,71.50501063072316,1412.994692492604,1295.7150021554155,387.9400534929894,599.0514739737904,150.47744958637452,4.050000000000001,9.04
GM232_RSN1069,0.0004662378143651737,0.1522991008617716,0.00021953678637125017,0.20318095818301735,148.80712091993473,70.43733138196845,6.596745291793733,144.04965887722315,281.08973588700496,25.872376833410808,76.21336637813721,7.717751305092278,8.669999999999998,15.739999999999998
GM233_RSN1071,0.0004554768808137965,0.14817513540383287,0.00021000390255161147,0.19105149609903466,146.40783537890258,73.69626358399765,8.150255443703324,159.79260148505057,342.84124646085945,37.89812743214815,75.02689488925067,11.819038063471243,8.2,26.21
GM234_RSN1075,0.0005222840587388738,0.1568665078777363,0.00023182864334364447,0.20011150128843502,129.83603733629016,49.88089160806428,6.046847667354623,157.34578841593606,369.0349189774274,29.51226360725957,75.42251303828884,10.507226628685595,13.0,24.32
GM235_RSN1076,0.0013658718096786712,0.3455159459148836,0.0004525314250012368,0.39647723726284745,511.5656751057,106.19386023563354,7.115590756577191,199.44183897990527,427.6692540118276,30.36290243841473,147.39222260329288,15.874675775151571,7.129999999999999,14.62
GM236_RSN1077,0.004354606343397793,0.8338380052404435,0.0009601143601548998,0.880191048634393,1468.5792599226309,285.75608274986735,19.81805289876284,643.1362616019753,798.7102990319042,145.17467884559738,474.1864989055044,68.36725287764703,6.859999999999999,10.64
GM237_RSN1082,0.003845158383573427,0.6291381344596789,0.0008018235127063488,0.68797623675929,789.8737994899604,311.4377745864807,34.04466394577437,631.2809467148585,824.9075654844753,136.91736019395788,289.68233010778715,58.22563165253201,5.85,16.910000000000004
GM238_RSN1087,0.02603757703633143,2.119424624185723,0.0039249790143167235,2.1412019387539054,2908.169020798351,917.2422514701864,99.56371393859024,1953.4068734813436,3008.1457051396774,296.8807066725198,1181.584087025411,104.85714729067496,7.1,12.6
GM239_RSN1088,0.0014111279619751684,0.3288153820410604,0.0004984811272753396,0.3887237714826724,297.8975214034227,130.76230975797728,10.837760700968133,295.821783245273,505.30904803500425,39.0215975022904,175.360868858991,15.81452407283217,6.35,13.09
GM240_RSN1094,0.000489446754819023,0.14355145111449868,0.0002350228695869968,0.20281505908135017,170.1241904949351,48.556909975186215,4.937507466320166,122.91082257804788,255.01026511346083,26.788140229450025,63.42269810231918,15.562792692660896,10.62,19.7
GM241_RSN1100,0.0012314409924402085,0.3540700465729081,0.00045012434297751053,0.3914900840694303,381.83489829520187,160.814939984278,18.47225954743591,285.35933088615707,1022.1861351427924,70.5951003501207,151.3234440521363,65.96413707283007,13.13,57.42
GM242_RSN1101,0.0017418786576050014,0.4021036099408407,0.0005263012196809842,0.45183490938427645,514.3886522199318,262.0830938572525,38.21235680102532,673.986042848259,1143.6974152218625,211.98651266547773,248.14961274197992,111.43789766286108,5.0,19.45
GM243_RSN1103,0.00017542483604894793,0.04846381662112176,9.304260598692779e-05,0.056503153774656895,53.28377748141753,31.698203444693007,5.294378072960232,78.04387638650593,339.36570835588617,24.45587129607837,32.73445647032498,8.134052188006848,23.58,37.58
GM244_RSN1104,0.000822656710704304,0.24427937448781414,0.0002936711457715449,0.2752293272824663,214.99809229514403,156.48410180605362,34.24548276734376,411.585331624139,1121.9796834896,156.94985416803382,136.7407217754448,96.71385966474617,20.74,35.730000000000004
GM245_RSN1105,0.0006050724928356369,0.1673481314930516,0.00024305766356646493,0.17500046184699614,160.85243017034298,104.8067723536127,10.725615926250072,298.67280827426447,549.5514969328653,60.761119892702446,118.72268553147772,11.151857961298823,3.8800000000000026,11.980000000000004
GM246_RSN1106,0.01612042824665346,0.8979731332255624,0.0022584335252030206,1.1380701235722097,1004.2495642095126,597.1928057560865,69.87301729290384,1515.2707314904935,1615.143513390814,317.711275660301,639.3629272177948,99.5290260589906,4.34,9.52
GM247_RSN1107,0.0024155228203839117,0.48492531152298163,0.0007125848741233458,0.5448211357277151,1021.1473988253398,241.82070817485987,23.373448515293784,422.4605247598521,986.5045012646506,120.933165688458,276.4604113413926,39.61192018547604,6.57,12.77
GM248_RSN1110,0.0007746927200015595,0.2186744235740643,0.00030641666235470613,0.25887329426336775,238.3013292697489,114.18849813689452,22.39390360650965,395.28501882118655,1146.6675373599355,118.54697600958792,123.3868564960168,67.25227856995886,14.85,49.8
GM249_RSN1113,0.0003527319001041841,0.12128064631459362,0.0001720647420712504,0.1607433033056749,140.98198271219368,58.601397273731024,14.069645922492864,158.53185039180605,682.6252249383579,62.61014053144456,65.5986653345084,55.078341008671785,20.58,72.94
GM250_RSN1114,0.0017778028204473643,0.39689127932109985,0.0005116520266293919,0.41014498298043267,444.81427721298417,271.17289716778333,47.48170227021837,539.2918487379015,736.3915022994447,281.629649765921,186.30161065040392,184.4692460606653,2.51,11.260000000000002
GM251_RSN1115,0.0012796689065824457,0.33665220468118207,0.0004513177156977011,0.3850537087423812,328.0557103421496,103.28867260620532,13.03120356934736,264.6026526786319,950.2131264091474,67.4507216051512,148.70704553384982,73.3384943886847,12.66,56.1
GM252_RSN1116,0.001362318287805612,0.3754524525975191,0.0004523379747044056,0.42687344608397515,473.6845516834043,179.01138916109304,18.61903497225242,448.039884497832,590.3806139096739,113.9226973438009,186.36203831890197,48.07835367175251,4.599999999999998,11.32
GM253_RSN1118,0.0025028216685438996,0.5602359599387969,0.0007596094794629728,0.6246595528317067,643.8226774189485,154.8959356420051,17.064771488322684,388.2401213930698,1052.9519325661,69.6444232099859,256.1223610467495,61.15843579789736,8.509999999999998,39.51
GM254_RSN1119,0.009152557337204246,1.0485986937389868,0.0016811870623539634,1.0703315841741925,1316.147478894724,460.5893623045206,65.14209390921305,1185.0289561958252,943.9041255365216,303.17807006016096,596.3075228359392,99.16386754702484,2.08,3.95
GM255_RSN1120,0.01254134927096313,1.0293647327786846,0.0027262407528641517,1.150409727846764,1310.434456658757,509.0535408521731,109.70523910391532,1293.1639236849137,1932.150262618584,551.4028687482278,607.5704539628829,219.832674602342,4.8500000000000005,10.17
GM256_RSN1144,0.0007405665923375091,0.2296949509268718,0.00030097068586589057,0.2871116855601411,232.35566807016357,65.41592056970651,11.862266278140703,155.50170779596067,421.4226653156529,44.44430874353526,99.05978866864083,29.16579117966707,12.72,23.260000000000005
GM257_RSN1149,0.0007321279753243143,0.1957134142429968,0.00028601405733037636,0.22180898237179356,264.1178279519382,118.67276548146566,12.395526003193256,217.87215868573824,593.7738376465892,53.42043447328394,111.95216612840665,28.248732424795463,11.105,32.44499999999999
GM258_RSN1152,7.742586774885248e-05,0.011342427194578036,4.977158334621665e-05,0.011916924893819288,10.397172562100062,6.8303684462516765,2.004153028886446,19.23664438833886,99.05748102080392,9.11985205047266,5.8252089767172,6.341435398709861,50.61000000000001,70.69
GM259_RSN1153,0.0004663237221557971,0.1538901411544521,0.00022510105625451752,0.2096809450264043,186.32421003616923,67.43822816910972,9.674075879952277,141.4059732187886,301.6045460515128,35.0715470784496,74.2644353046965,22.78313756300353,6.485000000000003,30.165000000000003
GM260_RSN1155,0.0006246680132720324,0.19054337652131037,0.00027195209117636187,0.22943947234695655,159.2465346627423,72.31495825631188,17.075853030128933,212.3131940712625,909.622229070381,71.04851521193905,88.60020175029246,53.627265761031936,22.07,37.92
GM261_RSN1156,0.00013110794874535077,0.029156992868127302,7.53509734439318e-05,0.031255938092957125,28.091875258592008,19.51716897696646,7.586404226328908,47.776835902144185,302.97776053761856,25.08482217052362,18.46447241776763,29.79763132002163,26.54,53.17
GM262_RSN1157,0.0013837737697869517,0.40128239518660525,0.00048299744272648604,0.473630524306593,579.1062671801775,104.8256941885243,8.65854070537557,221.65159921886104,709.8410654609627,31.789180891167984,134.92133770450727,14.284340714012274,13.904999999999998,35.38
GM263_RSN1158,0.0035447749962016642,0.5171552950464939,0.0008365841198199812,0.5756859242519557,516.7576556024586,277.46199725753274,44.402952936098266,604.3726705947722,680.0096125401001,195.33785062608493,308.7884565810566,139.87314690442187,2.115,11.11
GM264_RSN1162,0.0012271446941196885,0.38002313653371733,0.00042881496351856844,0.406717084627775,336.11484315809656,112.08636961941848,11.641499479806694,195.5401428660903,304.309743823456,41.74937803023188,133.53450995339722,25.20688192085616,4.265000000000001,10.3
GM265_RSN1163,0.0004778317030475132,0.1284547558084957,0.00021465675228089657,0.16217660384140606,132.55038355746797,79.41087421942572,16.43237667070905,181.48728953622813,468.6012215881211,54.0957091431228,85.73527078965101,43.904544708477005,11.27,34.68
GM266_RSN1175,8.251418463902751e-05,0.013165693853416524,5.336250033468741e-05,0.013723409948166274,13.04015419204482,8.321307333382393,2.735159114478304,25.57267381084854,116.49068638475003,8.878855603046365,9.412566611414084,8.820498274270966,29.700000000000003,52.89
GM267_RSN1176,0.0017956465222982406,0.377704118927068,0.0005521623281520584,0.4408638858509337,432.3637699925573,235.6593797628866,63.55358809473772,502.7259659413479,883.2018043526366,175.64995861622768,217.05400807010636,252.5030094720324,6.34,15.39
GM268_RSN1177,0.0005693101787474205,0.1901834109441924,0.00024120712584988,0.23378160872293288,192.4608276770326,78.41208525952621,11.815691659658524,207.3638870581993,713.7721481820389,50.80661482815125,102.24436885031004,29.23768771739257,17.615000000000002,39.09
GM269_RSN1180,0.0004909993716819443,0.15323078815996277,0.0002149081420216369,0.18469087101374815,170.2129472035177,84.32714889323654,39.34609608471374,201.13422583639843,1306.7450776878638,97.17765840565836,83.64506912034345,163.08647193576743,29.228,53.812000000000005
GM270_RSN1181,0.0005360571413349268,0.15082621688179892,0.00022685594734309436,0.17996621186105732,152.7424643989329,69.00530083429604,18.152212540788145,161.38489085802468,1030.4924748331832,50.10076129311821,79.95754078869693,64.14340000958883,34.472,77.27199999999999
GM271_RSN1183,0.0007294885618375707,0.20714717205859198,0.00030455625370488055,0.23919177446756035,186.4931632813682,89.69954770858928,20.361445134220432,213.51922666589917,1062.8696594890132,81.2754733895575,106.19356812770825,89.30666376953566,25.968000000000004,53.048
GM272_RSN1185,0.0002728321919380299,0.08882770459248046,0.0001338602619643554,0.12698559914200486,87.94715309490734,37.88265659605874,10.350572818951004,117.2368576116513,863.2758659270252,51.04873252435077,50.74921897698058,58.51387434348172,41.584,82.184
GM273_RSN1186,0.001597189860934649,0.28922596431840963,0.00048368219974802463,0.3168950536097783,323.4303456165891,182.6535677007428,23.297221659863187,475.19826071981055,1327.048390793929,72.45874180484475,222.3575262356728,21.57866294240664,10.788000000000004,26.792
GM274_RSN1187,0.0007227246158682311,0.2392339185781588,0.0003214841431483682,0.28672787804047717,229.19849044331025,116.80490070412388,20.191960130369846,340.25949442478645,1232.8141835614392,105.69490895902491,149.4382484039003,73.13005682973503,20.8,37.28
GM275_RSN1188,0.0005012517014601025,0.14204408002460478,0.00021853773163091496,0.18065956644084247,145.0456158674741,68.79166773186887,13.545165068274494,189.68972156273787,837.4481883209606,63.09571442503947,76.4234342664548,60.79295408821877,35.38000000000001,67.64
GM276_RSN1189,0.000264294250130848,0.09455471397814794,0.0001373627287717471,0.12726407511410742,101.11125928716513,43.805198742664246,14.4639014309333,114.96062489818355,708.6391412877236,47.90723566347737,48.52916942511518,71.2734283083716,37.11200000000001,60.540000000000006
GM277_RSN1192,0.00027604220635804046,0.08520676780382327,0.00013541822413261145,0.11272871777477914,84.91123608159101,35.26923661218464,8.667555190216822,125.4582979932648,598.8873791446333,34.54738112227205,48.3385954128975,25.354958849791448,26.576,47.88
GM278_RSN1194,0.001028586189679222,0.27861144799886,0.000388515568245237,0.3139278029693954,306.70555318714213,116.21039239240572,29.890259096865577,328.3461605041661,1217.5951519033551,129.28372917696734,130.5494044764554,174.8213171196739,19.085,34.76500000000001
GM279_RSN1195,0.00035020984700065373,0.10309733712804622,0.00017117042976831415,0.1359532915466758,128.4601582589032,49.8466001614502,26.91016471360428,134.1948791507019,746.4287745717219,70.91921836347298,56.33730332426912,156.62907510999497,31.925000000000004,44.48
GM280_RSN1196,0.00033899061991105983,0.10623731232406626,0.0001723133102213703,0.14931826848274116,118.24886202298126,36.33891390006164,12.416056506243192,107.1307265580648,521.3814455836126,32.071448699041014,51.22048862084896,65.62330443085764,26.81,43.38
GM281_RSN1199,0.00042202568695407243,0.12552076823373204,0.00019628540571412216,0.14547005129193089,135.19656486076096,67.96293441482646,19.74725873691057,191.0759074054477,809.5325903302383,81.05548371849618,76.309538833261,83.15947853508969,26.375,43.62500000000001
GM282_RSN1200,0.00036082698086839743,0.11503735477007321,0.00018019132038167996,0.14219621203078756,114.13915698475536,45.17337622998282,14.980657320168644,133.79556560301833,666.2554616091131,57.45272686365991,55.63528028410706,65.23670845698959,31.205,48.80499999999999
GM283_RSN1203,0.0018551290404971773,0.4207237526632551,0.0005742509189464992,0.5101418708779526,409.1204512212192,184.4686973513128,40.609882552054216,543.5042502073585,1422.2146073531164,146.5355417905719,199.1390069267493,126.42015751575327,11.685,32.33
GM284_RSN1204,0.0005281818966879177,0.16058511885236906,0.00023895471773534603,0.20478964652598583,151.64552365447375,70.86833659388199,22.284885308523396,224.50747625312923,816.7141234047734,94.89841784973348,89.69043722913824,65.00982561406504,17.770000000000003,38.89000000000001
GM285_RSN1207,0.00031131340709994107,0.09561226233642273,0.0001575488067657629,0.1309628816651143,109.05106878316394,48.58226540456167,12.70658038915126,119.57303305707994,612.1808334754086,51.331260698919024,54.04700612506425,61.76735175997184,27.235,46.105
GM286_RSN1213,0.0006039556595047891,0.16908364263734738,0.00025098670842398367,0.21461270864775395,179.0645491213384,72.49311342192352,26.6781206985866,183.39116263052424,1027.253517245252,66.29237785014162,84.86824019598257,82.4096622194141,36.444,61.772
GM287_RSN1215,0.0003079042107741383,0.09896747495554944,0.00015809076957735348,0.13435009070804835,104.56689879465942,44.03016897711521,15.150686913898872,124.1693718225281,599.6388293220832,44.8844166386773,54.24440236079643,46.75340662295761,30.955000000000005,45.045
GM288_RSN1216,0.0002572257485805179,0.08423600651810562,0.00013170305685438112,0.11519996785068588,99.61029416784342,39.310461567475,18.64836791106491,105.63766663271193,563.5902725378419,48.69201662019962,43.19093156025847,50.68988635832572,31.43,49.120000000000005
GM289_RSN1217,0.0002798668781488071,0.08720033788498627,0.00014881695999323502,0.12109416960271381,90.9568890965357,32.91026062021296,17.073217715437806,94.75934036611108,525.4860921535512,44.01352016332898,39.54200565561091,60.20700734064674,35.095,49.66
GM290_RSN1220,0.000260051186496346,0.07854860868260582,0.00011691666389578645,0.1029425460911966,76.92295302639208,48.66984463680308,11.045287304380992,121.11327229315224,512.9482678404087,32.32004460418568,55.901566406674426,21.53403233972968,27.175,43.370000000000005
GM291_RSN1221,0.0003970954096862645,0.12055119132958864,0.00017473980407528192,0.1298135372652784,121.76726144077284,73.0877856435235,12.694898832899248,217.92726295533123,722.9344184498991,62.51116558291014,74.23955184812668,33.57468958887474,22.01,38.24
GM292_RSN1222,0.00018078302860888312,0.056726377451336206,8.800063436494149e-05,0.06431376244394515,52.36744379784716,38.1492145390162,13.165282347513752,87.19002117225261,697.7256446512391,48.27712249553583,29.25829228952807,44.288678904894994,37.756,73.992
GM293_RSN1223,0.000327016547742129,0.11281963525594121,0.00016380556454177373,0.15488316258429885,106.70192040693148,40.771711442672455,8.942893232073596,110.00799043060547,701.2045133811838,42.97717948390996,44.662649282047326,34.63500942782094,36.52,63.156
GM294_RSN1224,0.00022772562482090594,0.06831419284078843,0.00011866358999553143,0.09809340982977834,76.79151703608386,31.200590552244066,8.971820460354106,88.28110228598808,478.3806677697717,40.27388059425661,35.739096614006726,32.96541417647012,31.95,45.455000000000005
GM295_RSN1225,0.00018851342580107204,0.05874072557980219,0.00010137922631564405,0.07642981956497022,63.00317950997117,34.13200827801346,10.468373786958768,89.08210123753723,450.1969437312428,39.06964106018865,31.288117703243284,31.09480389813621,29.49000000000001,39.005
GM296_RSN1226,0.00031493066274995674,0.10071840991319683,0.00015402294413609577,0.12460985544273338,106.9418329731824,49.05954195779594,14.89157458472282,143.9707916989448,583.4007344836685,48.92178398474408,49.62237847114326,58.68839162310693,32.96999999999999,48.580000000000005
GM297_RSN1233,0.0004650468562526265,0.12864280308917034,0.00021807371260311494,0.18087457859348455,141.2728294586764,60.15579725715715,18.05294113662796,132.44608767732456,655.8820243482415,45.01263328456648,65.42475904345336,71.7728536019641,28.845,44.18
GM298_RSN1236,0.0012333887712353137,0.34472519475607966,0.0004380294830392403,0.40671593324578165,320.7167131462572,150.23286164115973,20.19186257596672,362.399767989156,1070.2512469609387,82.21363960803419,183.34656858365585,57.89371464539764,14.810000000000002,32.595000000000006
GM299_RSN1237,0.00041773597989141174,0.138685836613836,0.00018985210052500212,0.17595747254988534,141.74093301006755,52.66020239030069,15.939598539452671,154.22092818569993,698.4309494512477,63.25838833395599,68.5986352756016,59.66027004539235,29.265,45.785
GM300_RSN1238,0.000580959268747717,0.20878088733259734,0.0002684501374476925,0.2512384395615485,199.2848807527013,71.66673224495167,45.48173922649072,193.6600256498744,1346.5544834124116,97.61624453873056,75.94997394480662,189.662694120094,24.932,43.188
GM301_RSN1239,0.0003704868978045625,0.11096647241528151,0.00018468711130583895,0.1446169274980838,125.6789721310196,41.734233750559866,15.396391340365156,119.76313346196004,867.5471526656706,34.09106718833882,63.097543962616,73.17229626997198,46.916,83.244
GM302_RSN1240,0.00035027564921713853,0.11115252479770839,0.0001769609110639426,0.1482562746538355,104.9686738759235,45.846282931279575,20.714656990073426,116.10615735753171,977.26221140553,48.73005226361781,53.11742388276112,109.58708293067698,37.580000000000005,62.26
GM303_RSN1241,0.00016038960102713156,0.04956620038482404,9.309632892458998e-05,0.05850893983620055,50.62700103469006,27.562148759992272,8.038243705977345,82.86110320721814,494.1506918429205,35.75778394531423,32.44619573908053,30.29026097288336,36.352,60.764
GM304_RSN1242,0.0002729283971629479,0.0812987597949707,0.00013681400764926178,0.10770430219414347,108.3959204808438,43.26933727530387,16.689052311354335,114.38698462381964,778.7485215954526,48.08742106027366,45.8365358361229,67.52920581763877,37.584,68.288
GM305_RSN1243,0.0004836822168286212,0.1454220999847773,0.00021818996128996327,0.1888092722550871,145.41915487668965,51.73813600810799,12.200567831418724,141.4246003286557,792.1301909910071,51.70509198363305,62.40388689150213,53.497026537742265,29.632,50.012
GM306_RSN1244,0.002764792619859882,0.5054160045354885,0.000712259220986551,0.5742139962366497,669.119899404827,335.6690589015544,85.2986969533579,683.7887586089688,1770.112630189488,215.4662815191508,265.8532869947534,294.09459647806466,10.725,27.015
GM307_RSN1246,0.0006816443404191798,0.21817070089643165,0.0002745173423215826,0.254141371182122,224.2812356478452,109.88286022777066,42.46424016203491,351.25197035772146,1790.1179379304265,151.27745924184862,124.49656394526056,250.1835737204318,26.432,49.5
GM308_RSN1250,0.0003299810722624648,0.09440416785355872,0.0001706821433033428,0.13827734397386082,111.64926111502444,44.77829915796453,10.338902949293905,124.9740237271826,932.3363969536176,36.59832314242596,55.345825676280896,50.412656637137374,54.744,133.88
GM309_RSN1260,0.00031325715510482357,0.0888606534331392,0.0001541039181429853,0.10183269351183155,96.40363063896552,59.76051466053893,14.65450090739881,161.39850604708863,481.64399675263576,62.25901586685141,60.34967964663319,47.08377595952674,10.704999999999998,25.83
GM310_RSN1262,0.00042891603016621935,0.1438809932598171,0.00018871251346907694,0.16309187639781658,168.43130624388442,72.57134903086624,26.092201221775724,208.45150631014255,628.45407863617,95.62924968032917,75.96914125227167,60.39422548563716,12.829999999999998,24.16
GM311_RSN1264,0.0005838676217794279,0.17379882180778258,0.00022224224672724754,0.20170460447520414,173.10657175737538,82.07819880815367,22.5754156676641,222.9866974378942,645.7455321768532,110.5623960245726,90.20706546123373,71.59674681558033,12.370000000000005,31.095
GM312_RSN1265,0.0003464099217701551,0.12273931117013981,0.0001567517155006919,0.14339497165303997,122.11746627378558,73.87837460734708,18.815494756080348,226.42321787818392,608.1423279566362,86.84169242349732,81.10023171894474,68.51027484559746,10.695,27.955
GM313_RSN1294,0.0008450451786379296,0.2245951554035179,0.00033740091672764363,0.2850781181358565,190.6056194743981,94.5063180091941,14.706062636548078,269.1107485341381,699.4674266537588,76.27636249286917,134.55307153501656,62.118140418407634,13.32,29.6
