,PGA,PGV,DS_5to70,DS_5to95,CAV,ASI,SI,DSI,SA(0.05),SA(0.1),SA(0.2),SA(0.3),SA(0.4),SA(0.5),SA(0.6),SA(0.8),SA(1),SA(2),SA(4),SA(6),SA(8),SV(0.5),SD(0.5)
179,82.45929498,6.112736663,6.34,13.1,234.5862888,76.02675912,14.60230317,9.469805193,123.5442542,282.4957526,217.2758844,242.7240225,137.931357,129.7449235,122.5908526,46.08968692,33.05489073,14.31601833,9.277446881,6.679399536,2.671093158,10.32477295,0.821619326
180,161.9681024,8.30826002,5.36,9.32,333.6983015,125.6425094,20.68694388,15.39289062,181.3920997,351.159424,545.0759299,259.6320198,127.6160998,126.6011321,130.689143,52.82426455,29.54213203,23.02006549,16.25725941,13.49576463,8.064980134,10.07459799,0.801711035
181,212.3465306,9.812151868,3.26,7.88,332.2521385,167.3330828,21.74784199,16.40938729,241.8471697,339.7034338,674.7716298,444.9089788,227.2285966,179.4410265,142.0514033,52.26407144,36.01569391,23.70679282,15.02123317,7.992779654,2.757626057,14.27946318,1.136323575
182,123.6841176,13.89351954,7.26,14.6,525.7392698,127.3756692,54.96929015,33.08575591,180.7053547,217.320688,303.5590413,431.4281527,238.557981,253.6838678,250.0169908,205.0131432,106.0685685,81.27707194,39.63454781,8.262410554,2.81829882,20.18752077,1.60647186
183,180.1567904,20.00225397,6.8,13.25,593.0105862,156.7631017,60.37725539,10.66936591,237.7133558,388.756704,526.3928397,333.5160946,377.2294253,440.0907245,373.2720811,356.571013,210.7410417,48.00844625,8.962621054,3.316045148,1.637707608,35.02130711,2.78690707
184,48.89739848,3.763954647,20.24,29.88,349.2009336,33.42370422,11.10110823,10.44411627,92.32073473,159.332981,92.11877266,67.37008407,83.34559157,44.27497124,39.29368435,22.76065802,24.43548086,20.91182108,7.497420265,8.67690921,3.346167254,3.523290264,0.280374531
185,39.37943664,5.079850688,21.54,31.66,345.7936804,33.0469228,12.03905536,13.39104627,72.00283281,106.8963861,77.10261345,47.08630537,77.02217833,87.17542672,78.04042143,47.92807781,28.28316804,15.91715596,15.80388425,18.91274038,5.241209203,6.937200039,0.552044839
186,78.6901875,3.614806895,21.56,30.7,425.4886195,49.79030992,10.46461342,13.71308459,110.4048818,133.0641175,202.6799558,92.55326806,89.14189442,51.87239187,40.91454315,40.98416056,23.95967397,14.98133285,16.61918266,9.016246759,4.654101739,4.127873788,0.328485759
187,59.16479431,4.841149083,20.4,30.88,411.2456991,46.70118704,11.23824821,15.23375125,100.4428768,129.5428545,175.8078765,125.2962808,78.56146345,46.48905783,37.46576206,22.60814206,26.68859204,14.83956498,15.78377964,15.17295479,9.056241219,3.699481677,0.294395398
188,270.6307858,13.57508064,2.22,3.2,323.7343434,214.9822637,34.39864658,6.450292736,364.4849883,533.0442079,662.8033019,901.8690772,381.1273833,320.2617962,199.4700804,101.0384484,81.04364719,28.53694747,4.992472352,1.700868318,0.963143458,25.48562398,2.028081517
189,196.2165527,7.772529689,2.6,3.42,315.3145954,170.6980333,23.13491984,4.129426026,349.6801566,424.5382132,424.1098057,423.2139437,295.914685,245.1342342,110.0873327,55.44991663,49.24689964,21.22971639,2.884890877,1.243869602,0.685542694,19.50716255,1.552330673
190,172.2368417,13.84952534,1.25,5.39,300.8957123,214.8573542,38.98921799,6.599836206,219.0463132,414.1684026,547.4887139,689.5904773,625.204345,230.2048953,138.8694042,114.2681126,80.89897753,47.74724907,4.294813542,1.783561913,0.999402566,18.3191235,1.457789529
191,273.9028726,18.59727451,1.22,5.005,314.8874338,220.9612663,49.95904854,10.36069145,299.7488714,493.4760334,439.7825957,626.1495707,688.9484467,350.4552193,216.964433,209.1050228,159.0732803,46.96044094,7.626409094,3.324268024,1.810979346,27.88834024,2.219283602
192,70.35333859,11.40829277,5.08,10.63,213.2726389,64.46472339,46.61204585,22.57393072,72.78544761,95.54997141,156.5318978,225.1687863,178.4007547,160.209061,112.7814862,142.41518,102.1634556,89.46422332,18.26934667,7.275875293,8.448442704,12.749032,1.014535731
193,72.12472359,12.95101968,3.085,8.425,237.5035525,59.62011643,60.30998893,17.80177142,74.64792462,84.27037043,112.9002898,132.183803,187.328924,201.6804562,138.1825131,156.1505162,216.6379236,69.1833621,13.58199254,6.751977572,9.588507935,16.04922076,1.277156409
194,77.36397538,7.138352771,8.21,14.17,219.1495774,55.54109746,30.56703889,16.27691976,86.39162434,168.8453178,147.8833464,139.980482,113.2639547,116.3711545,127.383034,109.7953642,115.7214708,42.56912212,14.87120417,6.45234813,3.677304482,9.260522239,0.736928945
195,91.09040223,11.04456715,4.69,11.645,223.9760887,52.45432785,45.63021583,25.83293675,109.1530424,119.5386613,115.746212,161.2231618,95.10958712,168.6117626,156.9295113,157.4020536,86.99859419,77.49709379,19.96123896,13.21314973,11.5826961,13.41769774,1.06774646
196,231.3092574,25.04929451,4.82,10.79,788.5792021,258.8518238,90.93614245,22.04191899,260.838125,283.936878,395.6713072,1048.895914,650.5008693,710.4615606,661.1208407,353.0746363,367.1906852,84.28554524,19.30505345,10.9095137,5.359033161,56.53673462,4.499050391
197,324.0081856,27.94200159,4.335,11.285,752.7194728,257.0757227,100.0433461,32.44298061,333.6856575,345.7371429,464.9992968,993.5165393,672.6855946,651.9613207,637.3444628,505.0411011,356.3164794,91.25895795,25.06210323,12.0519139,8.140350123,51.88143345,4.128593294
198,74.15953482,11.41360855,5.15,10.175,264.9847108,66.73908526,41.58422425,22.63659919,74.43603429,85.38318592,129.0021629,176.0649274,201.7445701,252.7577572,202.9081075,164.0119475,147.8579511,41.22531197,25.00589936,7.592401593,4.963090648,20.11382323,1.600607196
199,106.4128417,20.08226841,2.81,7.81,279.1923949,66.41134937,73.35425693,30.89490648,108.1558894,107.8964045,182.2878637,157.3277712,164.936898,176.5009575,141.2461155,231.364462,285.8495004,100.2783968,25.78259291,11.6709177,10.98783353,14.04549993,1.117705371
200,60.78505883,12.1825755,4.24,11.095,195.3740485,37.99992153,47.23705378,29.45109969,62.89501646,71.90617161,80.08577775,93.54760843,128.7803051,91.38198433,96.65587126,191.8087018,128.1970163,81.779346,24.13634959,12.95043153,9.420324869,7.271947258,0.578683176
201,46.58557881,9.675238485,4.68,11.91,180.5150267,38.4516,34.39370718,18.45805636,48.17169755,64.46069815,99.6811257,87.83018046,127.2025946,100.5133514,86.44480188,127.5604863,146.0005962,50.01280096,16.06331526,5.833380821,3.74873514,7.998598358,0.636508233
202,82.15589684,8.687281292,4.46,12.13,187.4328861,59.57501327,27.07958739,20.97549174,91.74878835,117.8886463,109.6613524,189.8616022,157.8092581,175.5546815,112.2885667,67.91119933,87.95550258,31.97539432,23.62376972,14.91403766,7.941052517,13.97019767,1.111713008
203,70.2449555,9.757766112,4.14,11.39,188.9660535,68.0597002,27.65324882,13.80719063,75.14982995,88.85889902,124.4764498,205.3593523,231.3685219,192.8628833,149.1486857,120.1890128,67.75649452,26.57879384,15.16667167,11.48293305,10.48382468,15.34754061,1.221318476
204,96.28565159,10.05077831,3.15,8.775,289.3223524,105.8704772,33.10460303,13.79716105,103.2947203,144.7955285,184.9450579,370.1080224,267.3090116,221.3097891,229.9626073,233.3887801,70.9606301,39.24508946,12.87603534,7.750605413,3.412137569,17.61127344,1.401460611
205,110.9076217,13.10377795,4.42,9.465,248.5150654,94.73021895,44.62999213,21.42914113,116.5095862,158.666066,157.054045,210.2719857,355.8716135,240.1552068,206.9601633,144.4373465,135.3425436,57.50819321,16.65755902,11.69019856,8.844876531,19.11094414,1.520800613
206,44.04536226,3.569777798,6.925,13.07,140.0296424,32.28762672,12.70201498,7.332001162,52.85785429,106.9874026,112.4773163,74.73452518,71.99917003,42.876743,45.9073862,36.06424075,48.64736028,12.84204255,6.125834738,5.71031619,5.35772005,3.412022796,0.271520147
207,40.78112074,2.797471281,6.145,12.36,136.4305193,29.31527783,10.50409053,5.553920911,53.75619834,125.9444367,79.75549566,76.85364418,62.1353198,58.54972711,105.8519886,71.34058189,33.46202852,8.7414556,5.766829952,3.408503224,2.343481421,4.659239243,0.370770478
208,53.13133136,7.260478511,5.255,12.075,197.5813346,53.40546159,25.07728791,14.85562472,64.41985149,103.6391446,116.0828165,115.9811097,145.9478668,117.6942982,122.293415,83.39804538,77.01767021,30.88584608,13.22696239,8.515980122,6.005478703,9.365814662,0.74530785
209,103.1577204,8.308126302,3.84,9.645,218.5061559,87.09399633,28.97418556,15.54520932,121.7265622,122.9882093,177.4873222,313.5565807,285.269284,116.8191449,135.2458,146.882519,91.44792327,31.59747544,13.30538911,11.00233365,5.688850414,9.296172176,0.739765877
210,71.72678935,3.879830872,8.085,13.245,267.8299761,63.42805384,16.29126775,6.53927274,81.26524316,153.8816163,227.7328938,140.8325867,113.8112609,88.42842141,92.38371402,56.14658988,54.21513976,15.91540155,5.780559262,5.340173012,2.763205061,7.036910189,0.55997952
211,62.5978377,6.326390783,6.8,12.06,214.186294,61.62443729,17.33370978,11.06816909,68.46882212,115.7593284,154.3627884,140.0596962,176.0788842,124.276957,111.7859327,73.80618651,52.83703869,19.23606858,13.1605243,5.715473507,6.440214362,9.889646013,0.786993024
212,71.82215902,11.08033965,5.43,14.46,272.6248586,54.8743839,39.02251339,16.85360321,75.6733609,90.17002459,115.5234226,142.4191831,183.8674178,203.6453558,147.338286,217.1220485,177.8098982,49.80943752,17.13193414,10.02855488,8.957522577,16.20558251,1.289599281
