GMID,story_1_sdrX,story_1_sdrZ,story_1_pfaX,story_1_pfaZ,story_2_sdrX,story_2_sdrZ,story_2_pfaX,story_2_pfaZ,story_3_sdrX,story_3_sdrZ,story_3_pfaX,story_3_pfaZ,story_4_sdrX,story_4_sdrZ,story_4_pfaX,story_4_pfaZ,SaT1,PGA,PGV,Sa_avg,CAV,SI,ASI,DSI,DS_5to75,DS_5to95
GM44_RSN185,0.005205768523205768,0.005414738247413255,0.3031363455967284,0.3805966085869774,0.0034465110079180063,0.0030065093992202997,0.3193333103651116,0.45694366208958026,0.0020043311228437276,0.001848927042097659,0.3023607282460284,0.5362660217296559,0.0008413589584000398,0.0008205592139571648,0.39305760297829295,0.6338498141437612,473.307498539942,173.1168403459526,44.03573159636649,410.8623808192641,667.2417206858493,109.06368330505724,238.7792765687966,144.13599984310997,4.750000000000001,12.485
GM45_RSN186,0.0013660376130107104,0.001989424330981201,0.132697144779203,0.1347405832874495,0.001084447471065334,0.001239996758769958,0.15150284144189263,0.20226958228301214,0.0008768242202095016,0.0008511812453114788,0.18554418393343902,0.23453942283048404,0.0004759550835646154,0.00044027432770944063,0.23441481176859444,0.27194727047925904,180.0040927385351,59.99595535714812,9.800267103962932,142.91720022591545,318.6649726895033,31.337058005163374,92.11111649311984,33.103934855338935,11.43,26.245
GM46_RSN187,0.00177636931813179,0.0019800736537310937,0.19765822187689544,0.2106985220537574,0.001369564211236553,0.0015445422481110702,0.18325129912755947,0.2824297907850833,0.0011712265136855468,0.0011554208290488793,0.2135352528421727,0.2834409366685691,0.0006804445655319766,0.0006667120427440922,0.3183756164928409,0.3791134296477727,286.8873639745064,155.59048399046165,17.07775232851081,186.58886986630463,370.69700200576233,49.28979527428733,113.96769763603898,52.51460046182898,6.005000000000001,16.884999999999998
GM47_RSN188,0.0010434922412265461,0.0008340167365407002,0.07149945992484809,0.1104177472211669,0.0007711778990609106,0.00047563149137120855,0.08408452563888226,0.1347995627507436,0.00040161777453693475,0.0005132582110955457,0.09455908914246058,0.15553445326733012,0.000244275058982697,0.00030772105950682,0.13589383101609265,0.17771004432545037,71.1195099161047,40.25677131822266,5.399653655386827,77.75336097946507,150.2409516563477,15.885429642007182,50.754700704156576,11.774827282524823,6.004999999999999,10.8
GM48_RSN191,0.0012495069069436951,0.0009896286335691784,0.16218531628463004,0.2234024698273857,0.0010199801464244294,0.000937908232984443,0.17320746015958527,0.24995761924894083,0.0010640234964040976,0.0009770252714848269,0.18956268874032897,0.2812988327420533,0.000598283378815591,0.0005210307529311488,0.28740461545914253,0.3624937723962765,142.41213938102814,120.13147478817208,7.148306935178939,152.2622433981867,514.4722770020703,24.167807589374394,114.38453405638931,17.690082249640092,8.305,30.42
GM49_RSN192,0.0018519482401514365,0.0016649356377650157,0.11811760215843582,0.15520689386104555,0.0012043391151581844,0.0011433134553568414,0.15201757175380354,0.16785081028984586,0.0007645461017885057,0.0008292576115858086,0.17661080876562527,0.18880964081256615,0.00037209026367267386,0.00039458928488239506,0.19906744978963242,0.21472035593649746,214.60722655910448,77.28988203159943,17.951445999412513,139.01043607201893,315.488323239013,47.602843783096674,63.20577343920648,73.63356843876669,12.745,25.225
GM50_RSN209,0.001004235932886291,0.0015071801120304094,0.1575575380671529,0.19531214707772598,0.0007531827960794109,0.0009766514828535306,0.1545941805853998,0.23313370261637975,0.0006572080324341757,0.0006860595371248765,0.1463727743725688,0.2628857500649259,0.00041025502735981173,0.0003984896484678115,0.2162017974838505,0.2574099582688227,150.54109466334845,83.25290553938058,11.07182505405982,162.27195347797738,284.0562799814719,36.962863436394855,85.18265871107164,29.052095531214626,6.015000000000001,13.840000000000002
GM51_RSN266,0.0023102839680004712,0.0025793913077313407,0.1613289317262148,0.2294002971391199,0.0015925543221504252,0.001770283566370089,0.18711244122679482,0.24093832363948503,0.0011132243709962516,0.0011193253480288917,0.21490451922134188,0.25475659495414293,0.0005895749859822751,0.0005451074745882688,0.28958133426213006,0.3102119831343581,227.4001578838796,71.99121890002684,15.048066785823718,239.30379202355283,425.16922097442114,83.67595980067468,105.47194085949631,77.36011946936918,10.510000000000002,18.91
GM52_RSN280,0.0012958537564478493,0.0009124650797482608,0.11431006902041758,0.14569676065576337,0.0007965607483651197,0.0006139989185698942,0.10381229577088312,0.18951812869842763,0.000547025208835937,0.0005463098532591188,0.12183261122601281,0.20515244586733636,0.00033118833981890116,0.0003597550513113054,0.1731666494627921,0.23072355965549785,107.67059811710112,102.32871253554038,7.721632387006537,153.60312269035308,268.4731724697343,27.751586629933257,82.912687373639,18.489626558096106,7.1850000000000005,11.32
GM53_RSN281,0.0019071981886002304,0.0014467647532339176,0.14285042625593655,0.2014357297713582,0.0014259036219885274,0.0012869143436142123,0.17262299834883815,0.24601392899766786,0.0010038255268421895,0.0010594362444243633,0.20788771551672974,0.29611775535338064,0.0005930998758017068,0.0005669227036907237,0.2871793753556869,0.3740803303611861,197.92689998652983,108.7998432585632,9.27711803711776,234.64920655538455,432.4980820339893,35.600442851021135,137.76945965198993,17.02999656540168,8.66,12.314999999999998
GM54_RSN282,0.0016967097265590248,0.0011877334617665704,0.15886842449664593,0.17463249817385446,0.0013244276030044072,0.0012535412176709626,0.18921950026500517,0.2452279689996249,0.0011116465776495688,0.001160997965114496,0.2285114151043312,0.3057980700829287,0.0006533422852303379,0.0005952165537482976,0.30360132189210987,0.37233701925585766,171.49036892024702,115.32473800130612,11.086366559094268,232.54629274129405,452.1194090596796,34.64097640530027,154.57601218636367,16.757606927433308,7.21,10.985
GM55_RSN308,0.0018788272748978272,0.0015339671076656115,0.15461916168941622,0.2195023500455176,0.0012156519975058645,0.001258224662609981,0.16230949974047776,0.266304364505932,0.000967319013769501,0.0009535205515834468,0.18432442687333633,0.28660314232613643,0.0005121957487367502,0.00047892387739389226,0.25828502825290844,0.33713820273063405,210.3164355025949,86.5258244089425,10.60976344008724,177.48432732977503,253.9745742101793,28.08039137144636,122.43732390946325,9.160501919600014,3.1899999999999995,13.5
GM56_RSN310,0.0015550857004679847,0.0014142131948896533,0.12181253250738604,0.17222030362911883,0.0011800362566887518,0.0010472092370868386,0.15183305919500212,0.23455266464742158,0.0009904388411002463,0.0009004337012018156,0.2070288777378547,0.26271289379212687,0.0005324458599472819,0.0004963308961166936,0.2587160078205084,0.3290076231235548,223.23619323027643,75.24586609707971,7.657036332609812,171.92343110414674,229.55003240461943,31.820939746538823,101.9943961902454,8.796592221606502,4.279999999999999,14.92
GM57_RSN315,0.0012166787414925934,0.001089952052385792,0.15581350508968353,0.19981068330129378,0.000903120180402365,0.0008319852032608514,0.18132898940055572,0.23234236113285894,0.0009570264500002072,0.0007743271410812101,0.19571700983791443,0.26391150185285395,0.0005356867706598696,0.00045818508144198673,0.2636577567826786,0.3403700342413236,173.20330974817273,122.2710467154648,6.351658782395999,131.40025205176588,287.605017820788,17.681824733450295,97.31084116720469,7.1000860849910215,4.65,11.745
GM58_RSN316,0.005892855087985786,0.005404605707866208,0.2666905965243338,0.34675412313593384,0.003380400994586291,0.003366185490610996,0.3334934613090838,0.44485985221001006,0.0018269610262673906,0.0018002780994890767,0.27610305713066596,0.42102771078382795,0.0007593088643022678,0.0008047433365713562,0.3612053011342274,0.4355471234304289,452.3588122739147,131.177513098587,28.49225192733282,394.1507794109878,588.3044032593214,113.60846783073958,179.85491231261614,104.59603719194013,6.109999999999999,17.64
