GMID,story_1_sdrX,story_1_sdrZ,story_1_pfaX,story_1_pfaZ,SaT1,PGA,PGV,Sa_avg,CAV,SI,ASI,DSI,DS_5to75,DS_5to95
GM460_RSN2100,3.02308663117682e-05,2.3260461293792123e-05,0.019984900467285693,0.019389339778567084,20.50107988317284,11.220716601439705,3.167289646164307,34.50751842025438,368.5515481350086,12.030153746750017,15.099437154258736,10.523618387915937,67.37,125.075
GM461_RSN2103,2.7736686609254543e-05,2.748911129738466e-05,0.02030873841468433,0.021621576571601617,18.673070197454877,14.157387454233888,4.387953053795284,37.19588803466613,340.09526794453967,14.315689116354196,11.47457771440667,9.207466539378627,60.370000000000005,112.08
GM462_RSN2109,0.00011219948484730209,0.00013138032424606056,0.09129430198358042,0.0925454108539825,114.65740507259366,39.34009494357775,3.606575523652225,72.23356547524371,500.2457713005994,13.232102303304792,54.24305393888426,12.270899944161876,23.635,92.13
GM463_RSN2110,0.00015142673614656024,0.00014793819682556625,0.11648341761550261,0.10021504938774675,129.5690535355908,55.46145010903101,5.9634617192289445,146.10164300187142,811.2663679005375,24.02588867305156,77.17458032359542,14.05916130154509,26.815000000000005,102.46
GM464_RSN2114,0.0006097263831277109,0.0006777438270135696,0.3932027738728613,0.3475698218105196,413.04804623414,247.8817412645535,60.67657915625189,568.89189060816,1117.221613300306,271.7868190837501,205.87355975823124,221.6347721131488,9.025,27.940000000000005
GM465_RSN2116,7.238084548414727e-05,7.621465258859346e-05,0.055745931587389996,0.0485957337270574,47.39549445789983,24.65866598207868,5.283063551191896,79.04504814380441,398.26401037046713,20.06299523866777,28.20036987831941,11.228769744089886,46.12,61.715
GM466_RSN2452,7.59011597479248e-05,6.890236952253529e-05,0.058333134410122243,0.052196866808216814,57.7866154232636,41.5693174482186,9.011526842940215,87.44041261794243,318.1826276402889,44.29236275701194,35.70012945344491,31.68216261963166,16.563999999999997,29.864
GM467_RSN2453,6.526017217874932e-05,6.269639780976263e-05,0.05289589724487452,0.04318794664634569,53.35161546381293,33.171001399480865,5.6754206264581,72.53928745448293,357.768139687983,27.53721695264225,30.179265461692093,28.109081459234822,39.456,131.99200000000002
GM468_RSN2454,4.53988737879036e-05,5.568678390282565e-05,0.03618743866867073,0.036231734683402524,42.69866452706498,22.69669965583304,4.043037206446944,51.07612134920305,184.06543102991856,21.858741298551227,23.74265214459304,23.48933125756468,19.596,42.3
GM469_RSN2458,0.0002887635267861925,0.00029706232340200955,0.21096670703239628,0.19200610674782503,251.50240013984987,90.13951000827392,25.90616976866839,206.2224553211103,505.7969644793595,96.61535200733444,95.98942705721664,95.6916811063428,9.994999999999996,18.4
GM470_RSN2459,6.298191789815543e-05,6.144423698769478e-05,0.04604857071032981,0.048709903472161475,47.0667538293764,30.699793882756644,23.3704727199244,59.25736239397818,464.8362445785213,46.80239267843244,23.36635275068979,99.17194782640024,25.235,34.580000000000005
GM471_RSN2460,7.966181236175836e-05,9.101024502768905e-05,0.06161538758184283,0.06176150494534346,59.34630983259347,22.527504984449408,10.32364613159638,50.40306440720169,265.3777119671545,20.27061427256073,27.20662133794957,48.08791245841791,39.52000000000001,44.92500000000001
GM472_RSN2463,7.99025832783897e-05,7.30672133641348e-05,0.059019362928094,0.0445529220401854,59.032148241933406,27.67963999863607,8.831287988924332,75.11181682667825,358.01873611523456,43.4125295312662,32.62734127613166,52.28681761029329,25.42,49.275
GM473_RSN2464,0.00011794574152210835,0.00010756321230281289,0.08915991317594452,0.06178208490284894,99.65491462966024,31.32479606655392,6.507116575095036,67.59252735625104,284.87342558848576,34.63383695910467,32.41430916084348,40.035550991720086,26.17,50.3
GM474_RSN2467,0.00018738949258162807,0.00019383944498476056,0.14204690114582696,0.1318619994389646,144.70771458912122,83.241526179239,15.929032729671198,181.8016173669869,437.9084036179077,69.95792858542806,80.69848507492514,58.01880470939032,8.934999999999999,17.914999999999996
GM475_RSN2468,7.016770385875547e-05,6.115775551522465e-05,0.05098753150891227,0.04604747907785059,47.84503116151858,26.94828246889205,10.81134389192386,77.10444181327267,248.562712746154,37.221736086759456,27.64244647526809,33.4393807709059,21.405,38.205
GM476_RSN2471,3.6461676394537855e-05,3.683237863768777e-05,0.026887607612019648,0.026913593151616316,28.85855183110525,15.30964813099746,6.341497040338797,43.07607245093673,200.3648159469331,26.22338017021313,16.691822924679418,30.313562081304063,28.225,39.19499999999999
