GMID,story_1_sdrX,story_1_sdrZ,story_1_pfaX,story_1_pfaZ,SaT1,PGA,PGV,Sa_avg,CAV,SI,ASI,DSI,DS_5to75,DS_5to95
GM1_RSN9,0.00010731444048542585,0.00012738026784945937,0.09594738065331028,0.11081948844001352,104.17417081300658,36.502123620462285,5.937848771011892,88.18461758457657,283.7195396136379,23.86233804456801,52.23922607806325,15.52231812977153,19.685,34.455
GM2_RSN12,7.674015458350346e-05,8.019240187717286e-05,0.07063311760957693,0.05882552205172621,73.11913052131335,41.26856370900376,7.2956143669629405,108.3065174713573,366.5174567102598,31.55005091405642,48.97959009634932,29.36210524311518,17.045,29.345
GM3_RSN30,0.0008170007263264828,0.000840747252169164,0.6103418343586933,0.5056654802306988,668.2042856590202,267.6801063611396,15.747787088997155,432.39558738625806,488.0622854723702,72.35052555369525,332.89228677386063,29.018868049151063,2.17,7.52
GM4_RSN31,0.0007777826787734475,0.0006210623473211041,0.5651379809024291,0.36660449497782666,559.1516565885603,213.75706713338883,9.27682929667528,263.70126567544537,376.0267329058338,41.96604029519048,182.46646150386636,22.81414051102072,3.84,10.84
GM5_RSN36,0.00012596699514158454,0.00011481662103110329,0.11726035954645954,0.10760512509705061,105.24370232385772,44.92460437025052,12.420486352763987,140.32073004340882,511.5687417705348,67.15597517937256,64.88671574634039,49.46210876905167,24.58,48.15
GM6_RSN53,9.74376459259973e-06,1.0293368270882e-05,0.008231414157024337,0.007817778405895436,8.469500030126751,5.708154485737863,1.0020737754581404,13.798335001212187,40.52566961180984,5.1506621139106885,6.043732825991716,4.788176617094392,21.405,32.21
GM7_RSN54,1.453447188665623e-05,1.3389950841545308e-05,0.013397534787398089,0.01098932779151446,13.705859745401746,6.831759762127036,1.1917890387703338,17.08989785753887,34.87251635786458,4.086807169583233,7.451272909424064,4.364973035165317,11.87,20.625
GM8_RSN60,8.43504646566929e-06,6.438436402963075e-06,0.006166403976870977,0.005728024081318268,6.14408499968786,3.881085995661577,1.1190874071055883,8.00532567002826,23.92671700691901,4.023523133868527,2.820598906691958,3.765412964869427,16.765,23.91
GM9_RSN61,9.10324140562031e-06,9.219217474493157e-06,0.006716584617448522,0.006845850779261217,6.784053629890099,4.266593112974563,1.4863054523335908,11.82796255197602,34.350701877414075,4.522242986436838,4.581052603466474,3.480099974901909,16.490000000000002,23.15
GM10_RSN62,9.33061881725965e-05,6.831726245232611e-05,0.08511522751315952,0.058558677619307116,71.39356977575002,29.024204307174763,1.9738623342514043,46.87922213973119,72.96077260420608,6.905155027820865,37.71659830436075,2.398445944948216,4.745,7.115
GM11_RSN65,0.00018161269507113213,0.00018013369635912118,0.16588701160388533,0.1324345711679729,154.66784504732806,72.46470685766465,5.193118458296466,107.3947517406358,99.43287447104731,29.057441102450383,72.86259843244747,11.784790944608435,3.2950000000000004,7.314999999999999
GM12_RSN68,0.0005815829662352568,0.000655224215922306,0.44670153339297786,0.5169505902429459,651.517935967717,175.07747135057548,16.31981365274727,309.91205863289423,559.465447470546,68.64155166955128,185.5617361273036,71.19490306716379,5.06,13.48
GM13_RSN69,4.7677611595380904e-05,4.9062955633960764e-05,0.04327683529667409,0.046010811140815226,46.83801593886514,22.145537126068373,6.552675737444719,59.36753496332472,290.8093688855231,17.358489068447195,31.786560239729862,40.19038481427731,34.224999999999994,52.67
GM14_RSN74,1.5121011929100521e-05,1.4514736258713093e-05,0.013327880131391023,0.01183584164294385,13.774744219114355,7.305703062159392,2.6673796809454045,18.334100515644693,55.76811795134165,5.982651792956855,8.73614550747624,5.362374718021209,16.285,27.975
GM15_RSN82,4.263493156169008e-05,4.196810001381999e-05,0.039440033285772676,0.043013668128546234,43.6007940431027,23.15442815396815,4.718098282124021,56.54471657698743,234.50012943240856,24.84102555564029,27.256428506963854,25.068553028626734,31.62,48.92
GM16_RSN92,7.170829182807237e-05,7.627774237318502e-05,0.06530066222151312,0.07117861681820202,63.75317580029429,23.43508127324481,1.494676249696569,30.25659371189711,61.79452110710309,6.46025964282347,21.228051006838072,5.656714372879852,6.55,16.94
GM17_RSN93,0.00024468543966488893,0.00024255642385226584,0.21186317290242773,0.21575062188973435,235.9968289420315,86.33186468651479,8.052372913803215,138.64480771961942,336.6441768514948,27.310575623775936,95.14877896948862,33.01054377271303,6.845000000000001,20.930000000000003
GM18_RSN96,0.000520408753734024,0.0004451068676846046,0.421895054292088,0.3093646999251287,431.8890852668112,162.38148259489293,13.464034943532416,339.45437472120904,343.79239464202425,74.01511575593129,214.97408468939383,29.028681892518687,2.175,7.734999999999999
GM19_RSN122,0.00014661821055380554,0.00015363434144747719,0.137942337470116,0.14725176857979214,157.68721456370835,67.4380598195657,6.711719901693387,161.39266409087216,319.1072147288849,40.23961510038962,67.06397922221133,16.780607528451185,10.36,18.06
GM20_RSN138,0.0002015644307907526,0.0002114698215490806,0.17962194711377913,0.19138536580162419,210.96037327286928,73.65846303203492,14.400095423977692,196.6559992376469,452.70649290412047,58.00456943126826,98.59337681510118,45.36149433057432,14.580000000000002,18.82
GM21_RSN140,0.0002224628130272562,0.00023237188277199124,0.19688866849915213,0.20140342246840498,263.6022071674831,82.85513662753475,6.226915662262069,130.73685158065575,435.2516792508872,17.29048537696145,86.89105477942894,15.358994800713656,19.94,23.840000000000003
GM22_RSN141,5.382634656782871e-05,5.354499805920253e-05,0.05163281005033519,0.04659127839337937,54.56808294664391,26.15783492732925,7.702160079290984,81.89275791340137,245.76622678436385,33.486218001401646,31.77303235834387,26.989142501919236,15.64,26.16
GM23_RSN159,0.0004992259334409624,0.000533601331373901,0.4042034184884386,0.48545538092841833,499.83002105549343,185.88818198957395,38.09857916263805,416.4563131125336,630.4879207494847,135.32783627867897,163.34445106868438,61.02487091963759,6.68,12.21
GM24_RSN160,0.002773899655719362,0.002035878826207494,1.3048292141770874,1.1080481503156911,1571.3645018413165,554.4992844055696,37.63529120782999,1164.6923029242153,1471.887603700219,181.24369453202763,653.9103486114018,62.22941438721003,4.69,9.875
GM25_RSN161,0.0003894472680864511,0.0004144349341911226,0.3239787032775591,0.29855746720425225,355.48910831948143,157.74920653883964,30.03983537631521,324.1003234307597,455.88905053119527,94.71763960580935,165.69948480791422,93.14873220225478,3.505,14.52
GM26_RSN162,0.0007018123387031609,0.000669561706344531,0.5267984801964153,0.5184087977559333,606.854126154607,165.52219372833798,18.741780552783347,358.13768706936173,679.5589022754107,65.92389182268258,226.161461701643,40.33467557717864,7.095000000000001,14.505
GM27_RSN163,0.00017924831554299182,0.00018426088439221156,0.16340265777462684,0.14601874557604774,154.59325318623755,60.51566116879427,11.224934758518074,142.06982790870245,296.86311269394514,36.22977557814837,87.97661729148591,42.12617884340703,12.105,24.47
GM28_RSN166,0.00013955874496139592,0.00013855435277175543,0.13076350513055285,0.13722440547938547,122.69632567412344,114.26988222497184,13.064344709091474,214.0985702709922,283.88161755309125,43.08139220893341,97.67958842469974,13.973373434791185,3.255000000000001,10.005
GM29_RSN167,0.00036809029973771393,0.00034285739583097825,0.3171866316487879,0.2931728083905422,346.4220077146616,109.81701347135362,8.649570305183486,205.51444702582083,412.0450975756376,34.18325479605564,130.83532689844964,22.15270439841509,13.130000000000004,28.37
GM30_RSN169,0.0008622244255702805,0.0009956235205638723,0.6038151581936789,0.8122963920674537,883.7008385866573,242.66711693557116,33.58488206084579,526.5990215802699,2401.305038986922,133.09616445475493,258.5914088098995,97.00973962170376,22.59,51.04
GM31_RSN170,0.00043965313659747696,0.00043624081934867106,0.362140923578751,0.31312885397789686,351.24063849622974,168.00458075368226,63.07571909645316,423.75193646328125,617.1744545099824,147.50960112963045,171.17411197406383,138.34094776332142,4.585,13.04
GM32_RSN171,0.0004565616146918177,0.00044168455780115327,0.36738142364140647,0.35473915206783946,389.4982981848329,262.4768055803835,76.09742299731168,530.0788620826962,642.3220569711821,217.67536730510105,212.6285358271184,199.82826894495187,2.295000000000001,6.82
GM33_RSN172,0.0004389022636954609,0.0003715106575698739,0.3708572744369155,0.3890618768771275,427.9319567141233,109.54052030743868,9.970425984031486,159.85459259531274,390.3600194810757,39.4520783167398,101.5108403844217,38.14975373818585,6.56,18.88
GM34_RSN173,0.0005049088006095754,0.0003680549939370474,0.4083494185299436,0.4004642813628168,420.35582065492144,169.2982923040836,30.62186686219191,328.1651806645789,607.9734620699719,133.53145920104797,185.9487334976581,120.0467713820978,4.405,12.270000000000003
GM35_RSN174,0.0010681836646944196,0.0009159148669608989,0.7132307944154209,0.7031416724165581,654.5237281131627,329.1585401195,32.91063229732841,539.6445162385211,855.4292956783432,126.82932904740936,390.0828718265261,84.81799361702518,4.470000000000001,8.415000000000001
GM36_RSN175,0.00030640950234122927,0.0002910930220805711,0.2673548479001657,0.29517178700917485,278.1768395291099,98.3457632704732,21.62880968297096,215.5767045474083,503.7742205272022,65.52445505573644,120.2865718684405,58.05070282204029,9.650000000000002,19.805
GM37_RSN176,0.0003340110986404497,0.0003202064299666699,0.28631052785404143,0.2973594828263717,311.4024508851374,96.779412305441,10.97304979873688,187.3042379283103,454.2513208945121,49.412214577475936,119.07824006675318,39.52214851190234,9.145,21.965
GM38_RSN179,0.0008246570662366263,0.0007354401976503592,0.6112876404309568,0.5519319499778483,574.7286365904066,268.26705042867707,74.4978281316701,635.6010750458889,663.0301988596616,182.93632289527085,297.1450244316989,200.2298208699092,3.4000000000000004,10.115
GM39_RSN180,0.001372475376828306,0.001045620830803404,0.8534822701661454,0.7876132812174113,1041.3419410709453,273.5859853877584,87.10722903466686,727.852493288726,851.7435456902213,193.826493292004,400.6373462214018,241.3205738460545,3.795,9.395
GM40_RSN181,0.001161194428577747,0.0006891336571203004,0.7733222993693855,0.769511768323432,733.4302456263438,314.487984733801,83.93615065988043,657.02423356997,877.9172458482979,208.31858925445707,285.7756363444937,290.4686477379015,4.93,9.475
GM41_RSN182,0.0005782980561769164,0.0005676974533358416,0.4598335244605828,0.42983967185621863,575.3419224625047,362.34112736916165,77.98764008774012,701.443888771048,663.0321019609389,220.21307791436828,259.5042084885204,223.11221157941785,1.4349999999999996,5.049999999999999
GM42_RSN183,0.0015786884601782579,0.001456654978297881,0.9366000347684853,0.9434739357807171,1244.7169115515994,377.6817304580746,47.760855578399855,642.2456700534362,736.097928666243,159.18638723644042,346.6579351470997,140.8231152468891,2.9000000000000004,5.84
GM43_RSN184,0.0014328939374566429,0.0014996082913314407,0.8782246087198672,0.8402084840291043,1203.3284313972838,342.7279776930682,33.82271192072892,721.7129752386572,850.9862458070979,177.73721973147246,397.62233567857766,132.06371690355195,3.06,6.7250000000000005
GM44_RSN185,0.0005868524650932292,0.0005883619328568091,0.45688504015782055,0.43696876587694267,508.9722393844185,173.1168403459526,44.03573159636649,410.8623808192641,667.2417206858493,109.06368330505724,238.7792765687966,144.13599984310997,4.750000000000001,12.485
GM45_RSN186,0.00016285229697796734,0.00016575813210820158,0.1441077696798018,0.15242882068027092,164.07065577562304,59.99595535714812,9.800267103962932,142.91720022591545,318.6649726895033,31.337058005163374,92.11111649311984,33.103934855338935,11.43,26.245
GM46_RSN187,0.00032563556404975185,0.0003621062515906067,0.27695968945953997,0.2436276251109501,309.55006802898043,155.59048399046165,17.07775232851081,186.58886986630463,370.69700200576233,49.28979527428733,113.96769763603898,52.51460046182898,6.005000000000001,16.884999999999998
GM47_RSN188,0.00012909656357936106,0.00012466322634201326,0.11819723829164044,0.10100368772936207,138.5671542391497,40.25677131822266,5.399653655386827,77.75336097946507,150.2409516563477,15.885429642007182,50.754700704156576,11.774827282524823,6.004999999999999,10.8
GM48_RSN191,0.00034959923990764076,0.0002802921799390768,0.29329760335208055,0.26532982821924356,310.2983907087203,120.13147478817208,7.148306935178939,152.2622433981867,514.4722770020703,24.167807589374394,114.38453405638931,17.690082249640092,8.305,30.42
GM49_RSN192,0.00016904704991214752,0.00021032684939160766,0.14585892686043705,0.14737837074025925,186.6535522703605,77.28988203159943,17.951445999412513,139.01043607201893,315.488323239013,47.602843783096674,63.20577343920648,73.63356843876669,12.745,25.225
GM50_RSN209,0.00043780367217052915,0.00037336759540699285,0.36197970891002423,0.3393060803599237,408.8021161758152,83.25290553938058,11.07182505405982,162.27195347797738,284.0562799814719,36.962863436394855,85.18265871107164,29.052095531214626,6.015000000000001,13.840000000000002
GM51_RSN266,0.0002431571380691917,0.00026056081629823014,0.21207764248586725,0.21220628104199665,216.4590896180384,71.99121890002684,15.048066785823718,239.30379202355283,425.16922097442114,83.67595980067468,105.47194085949631,77.36011946936918,10.510000000000002,18.91
GM52_RSN280,0.0002378316511736822,0.00022698493683502466,0.2013110789973624,0.19397416085947095,225.28052895706935,102.32871253554038,7.721632387006537,153.60312269035308,268.4731724697343,27.751586629933257,82.912687373639,18.489626558096106,7.1850000000000005,11.32
GM53_RSN281,0.00035220783270676996,0.0002576547369911915,0.30114106086374814,0.20902402585050275,263.8896765059757,108.7998432585632,9.27711803711776,234.64920655538455,432.4980820339893,35.600442851021135,137.76945965198993,17.02999656540168,8.66,12.314999999999998
GM54_RSN282,0.000367102671564782,0.00034055996319297426,0.3096311798554109,0.28973145008697654,309.2851957961606,115.32473800130612,11.086366559094268,232.54629274129405,452.1194090596796,34.64097640530027,154.57601218636367,16.757606927433308,7.21,10.985
GM55_RSN308,0.0004354031849424163,0.0004037254843851206,0.36402612598344997,0.2744791617111811,326.11032459644787,86.5258244089425,10.60976344008724,177.48432732977503,253.9745742101793,28.08039137144636,122.43732390946325,9.160501919600014,3.1899999999999995,13.5
GM56_RSN310,0.00017375700266751825,0.00021350070390047912,0.1565260927876339,0.14058062813813477,176.5999770092638,75.24586609707971,7.657036332609812,171.92343110414674,229.55003240461943,31.820939746538823,101.9943961902454,8.796592221606502,4.279999999999999,14.92
GM57_RSN315,0.0002944852641933039,0.0003776560822891641,0.2633427357332134,0.3188846007630891,315.0308652197757,122.2710467154648,6.351658782395999,131.40025205176588,287.605017820788,17.681824733450295,97.31084116720469,7.1000860849910215,4.65,11.745
GM58_RSN316,0.0003132421459510201,0.0003121152279912016,0.27265739585131804,0.2667795164498012,245.01606627960396,131.177513098587,28.49225192733282,394.1507794109878,588.3044032593214,113.60846783073958,179.85491231261614,104.59603719194013,6.109999999999999,17.64
GM59_RSN317,0.0005915037906683269,0.0006462263264522735,0.46114979751856966,0.45672116292203296,613.7959035173899,160.66145816727672,9.351276180763689,313.2641780193088,453.35126463546624,59.1185057180543,168.48833594518513,21.947986228859627,5.120000000000001,9.05
GM60_RSN319,0.0008962535982242973,0.001383116041733302,0.6286564478968747,0.8692473253025891,907.4616702677092,352.1130938067783,29.603942414334117,776.741618989836,846.9514129294944,168.754968559844,316.68865314585094,54.23018452959275,3.7,6.154999999999999
GM61_RSN322,0.0004217026517820345,0.0003900944745238006,0.3448269861174113,0.31666057041329,370.3244511253486,200.5232903002726,26.49168397926945,544.8910982377022,787.1361476552754,97.01858756631226,274.8505715503712,50.95065408783548,3.4799999999999995,11.79
GM62_RSN324,0.00011822222699222006,0.00011767053310408689,0.10689545138425416,0.10397533824403088,108.43707220748747,69.88936951018943,12.609437146382604,183.97197240397105,456.7332898275798,55.05843608982233,86.01982542174241,14.911193772738493,10.14,21.48
GM63_RSN329,0.0001025863611734035,9.520392299270012e-05,0.09369155167851384,0.08896072397733591,96.4830611021012,51.51659086213986,6.179042511550104,129.32008463435193,272.5027667604472,24.53704740444616,65.36638097251242,9.437951270595317,7.76,21.36
GM64_RSN343,0.000108525717887052,0.0001154489434771924,0.09827457950097791,0.09400989323585829,101.84571214769488,84.02940914415902,16.626706746098886,192.74665942625484,575.6067909895352,66.61867078828396,63.45739782339221,30.157033454877865,8.35,20.17
GM65_RSN344,8.266887508609266e-05,7.791262745665823e-05,0.07272377779287684,0.06289718523963952,76.82933809220512,41.047916015434325,11.192755573646698,105.91329871728249,303.4807015942605,47.02935704495916,46.26860124491122,34.049430884172565,9.21,25.12
GM66_RSN345,0.00013959920956079934,0.00015276112845878027,0.12879515971178232,0.1363876269198268,130.28993362290154,84.89391358138805,12.936754417164655,221.17983305651384,457.12817466360286,75.30694459914874,90.10531081570149,32.852999507030844,7.27,19.35
GM67_RSN348,0.00010206616909436741,0.00011126121497808676,0.09406727974749042,0.08962652181014748,102.63025033433604,53.59459314667071,9.57732131467493,171.58855517142223,408.7206908647531,68.43547615123458,62.87982471121694,29.661741961405397,10.920000000000002,22.28
GM68_RSN350,9.756123994599498e-05,0.00010695065217192452,0.08780507526724239,0.10408171304246382,106.43655735086408,62.496279324913885,10.870435345394874,147.81313473548795,344.84754553124475,52.16883420653299,70.62399469053669,19.62159168703336,8.06,22.12
GM69_RSN368,0.0018099573562103618,0.0017151758421223165,1.0106761362509065,1.1242467524278046,1389.047122285367,364.6436498880017,34.68214198827198,997.5726665693422,1308.7340086526235,163.15729267285965,549.6536458808653,44.32545628987923,4.46,9.165
GM70_RSN385,0.0002586099623951097,0.0002594256068779641,0.225952575318455,0.13084759642882562,243.00498166843497,155.30727036851945,10.574360993839282,167.72824144255227,108.55562243041145,19.99940281371152,117.8837917200092,4.286674874900431,0.5200000000000005,2.64
GM71_RSN391,0.00027903952965484995,0.0003288341853518276,0.24821025697503926,0.2190552783687341,278.07552334653576,159.31260468370976,8.187157519667343,191.79056099607573,229.1239262782811,34.25375096959181,146.4823726482129,15.218217150279669,3.5800000000000005,14.705
GM72_RSN392,0.00012312882666459536,0.00011809911508559223,0.1082713198746182,0.09265616154781246,117.54748584649737,40.76407674192869,4.642526182102672,89.6143114315964,149.83924248240135,25.52691825456611,43.02005707048776,15.595627742456724,8.080000000000002,16.064999999999998
GM73_RSN412,0.0011898235903695974,0.0012412372920920483,0.7888059259573941,0.890550744028546,1047.3446591591353,271.27919974507125,9.27453112042932,445.7221119209135,307.01074127516006,65.87599489729394,312.7372277588193,33.7939197996592,3.29,6.815
GM74_RSN421,0.0003800234021543936,0.0003382438211941202,0.32073716821294823,0.2621082121065254,318.27119800240126,105.2894951090022,5.478780477280408,142.85862291142945,234.26728556102825,18.49383001273291,143.0868405694613,4.572479622040016,3.72,7.715000000000001
GM75_RSN425,3.2130370886125806e-05,3.943637121237198e-05,0.029696914909475274,0.03047848667522536,32.68296045527048,19.785874538184032,3.273999372769557,64.82392043328379,108.00883726323067,18.31082026826022,27.362799466350843,6.765101774928682,8.620000000000001,14.66
GM76_RSN428,4.221963124803443e-05,4.070677119792234e-05,0.03933169669217186,0.03105663219894005,45.04973873228004,25.70640012563002,3.295353393878424,66.82107880466438,98.2265793844576,17.433869120196732,26.636343577793564,5.620002470602588,7.270000000000001,13.94
GM77_RSN429,3.840078555641802e-05,3.6630438204586075e-05,0.03435184523577414,0.030800119493454094,33.64223402621857,20.93208116305755,4.72211664141282,66.56795364712941,97.28054556077252,20.189160942601056,23.414729282155093,7.329981756844635,8.76,14.43
GM78_RSN431,3.2017429900602606e-05,3.5650108260705216e-05,0.029867670763341514,0.02660308148421331,32.53860138431238,21.606042877600988,3.2228949462561856,60.20053739840794,86.58046296522721,17.620129587756317,24.43686036224465,5.347116404048848,7.720000000000001,11.0
GM79_RSN457,0.00039356621004349435,0.0005531237361567482,0.33268468399718015,0.37857879283829404,448.7032585973984,180.8257778130575,11.7612916417775,259.9820955856949,476.22646545762575,53.7152685213022,148.96747421310374,22.207350289956537,6.8100000000000005,20.485
GM80_RSN458,0.0006303980117988949,0.0006213841342551316,0.4858414676359023,0.4494007628622537,465.9362548811379,287.48658982662664,15.942239412839175,407.4443533397,651.1719871888522,67.87588519832505,245.480040582761,24.466485072128755,7.52,12.545000000000002
GM81_RSN462,0.00011788046337540424,0.00011850090002949338,0.10819289185253111,0.11892119830761501,116.900374429598,50.85944721254352,8.811484292672795,158.19092033352703,321.24329876038314,42.766263398832606,64.91542600306082,12.128462120236266,11.29,20.84
GM82_RSN464,0.00020033136280672573,0.00025395931674187497,0.18378070322996853,0.16756758183852488,216.1431832931231,56.20646411480711,5.196723813969534,150.093939574191,331.8905065559468,35.565399273675354,75.15880258859602,14.58682242183733,10.675,23.485
GM83_RSN470,6.259101246385145e-05,7.543270710971469e-05,0.055666715286541324,0.05916714987666217,56.74806613666241,24.825159036981063,4.233155762005951,72.97296719899633,203.24524223179404,18.725995119234764,32.86459399076946,10.847829478191793,14.84,34.75
GM84_RSN506,0.00018201971615734356,0.00019159523393341476,0.16769821038191335,0.15962499805121544,174.22997007106343,131.1791307680619,13.578769122410264,252.31382862121168,325.8908402889497,93.95544524219126,80.0246392596389,35.15463633286917,7.28,15.98
GM85_RSN507,0.00020815306525727637,0.00019404940841445504,0.19262961350123148,0.17895406907687378,174.043442590692,121.8799520405997,19.286041354495644,281.315841515233,239.83812475800505,80.7335706655172,87.59638775025401,25.57387002460568,1.7399999999999998,9.32
GM86_RSN509,0.00015818818492384303,0.0001602300912313289,0.14062887946621577,0.1440474195542827,146.2618978634618,114.6810425688802,16.43259269683862,254.9159502225423,361.926338231934,69.99916563236306,80.99541909722666,24.351774681083416,3.049999999999999,18.06
GM87_RSN522,0.000299013550104339,0.0002673919282850552,0.2534143182835425,0.26713216623209424,242.2067081451929,86.49729495018063,10.485536569648705,140.8675462041942,314.8712055844952,42.45811876827408,75.92149803831781,17.056788192546186,7.455,13.625000000000002
GM88_RSN523,0.00013153277877662274,0.00011595219144112812,0.11514382398328463,0.10972988418374052,104.16264368612109,37.74797291850153,3.274423776781491,90.93903975760824,223.10610108794543,21.48002638026576,40.923805705730985,12.422489470464756,12.63,27.955
